study.labels,loc,dens,offset_dens
"Actions are Choices (Savani et al., 2010)",-0.0506474822848825,0.416591744807353,0.416591744807353
"Actions are Choices (Savani et al., 2010)",-0.0496241314041584,0.41470776926322,0.41470776926322
"Actions are Choices (Savani et al., 2010)",-0.0486007805234344,0.412770184573799,0.412770184573799
"Actions are Choices (Savani et al., 2010)",-0.0475774296427103,0.410794851327262,0.410794851327262
"Actions are Choices (Savani et al., 2010)",-0.0465540787619862,0.408764143457829,0.408764143457829
"Actions are Choices (Savani et al., 2010)",-0.0455307278812621,0.406674869118892,0.406674869118892
"Actions are Choices (Savani et al., 2010)",-0.044507377000538,0.404545724019714,0.404545724019714
"Actions are Choices (Savani et al., 2010)",-0.0434840261198139,0.402360287897325,0.402360287897325
"Actions are Choices (Savani et al., 2010)",-0.0424606752390899,0.400110211681298,0.400110211681298
"Actions are Choices (Savani et al., 2010)",-0.0414373243583658,0.39781758269728,0.39781758269728
"Actions are Choices (Savani et al., 2010)",-0.0404139734776417,0.395467345646262,0.395467345646262
"Actions are Choices (Savani et al., 2010)",-0.0393906225969177,0.393045502540687,0.393045502540687
"Actions are Choices (Savani et al., 2010)",-0.0383672717161936,0.390578099966239,0.390578099966239
"Actions are Choices (Savani et al., 2010)",-0.0373439208354695,0.388051747124685,0.388051747124685
"Actions are Choices (Savani et al., 2010)",-0.0363205699547455,0.385446285837074,0.385446285837074
"Actions are Choices (Savani et al., 2010)",-0.0352972190740214,0.382792221887888,0.382792221887888
"Actions are Choices (Savani et al., 2010)",-0.0342738681932973,0.380078218802122,0.380078218802122
"Actions are Choices (Savani et al., 2010)",-0.0332505173125732,0.377277544936043,0.377277544936043
"Actions are Choices (Savani et al., 2010)",-0.0322271664318491,0.374425511225702,0.374425511225702
"Actions are Choices (Savani et al., 2010)",-0.0312038155511251,0.371513251458964,0.371513251458964
"Actions are Choices (Savani et al., 2010)",-0.030180464670401,0.36850727225323,0.36850727225323
"Actions are Choices (Savani et al., 2010)",-0.0291571137896769,0.365447795976972,0.365447795976972
"Actions are Choices (Savani et al., 2010)",-0.0281337629089529,0.362328796838574,0.362328796838574
"Actions are Choices (Savani et al., 2010)",-0.0271104120282288,0.359110179512324,0.359110179512324
"Actions are Choices (Savani et al., 2010)",-0.0260870611475047,0.355836868132553,0.355836868132553
"Actions are Choices (Savani et al., 2010)",-0.0250637102667807,0.352505929552107,0.352505929552107
"Actions are Choices (Savani et al., 2010)",-0.0240403593860566,0.349071279468365,0.349071279468365
"Actions are Choices (Savani et al., 2010)",-0.0230170085053325,0.345581960001932,0.345581960001932
"Actions are Choices (Savani et al., 2010)",-0.0219936576246084,0.342037983924507,0.342037983924507
"Actions are Choices (Savani et al., 2010)",-0.0209703067438843,0.33838906729844,0.33838906729844
"Actions are Choices (Savani et al., 2010)",-0.0199469558631603,0.33468673063743,0.33468673063743
"Actions are Choices (Savani et al., 2010)",-0.0189236049824362,0.330931264638763,0.330931264638763
"Actions are Choices (Savani et al., 2010)",-0.0179002541017121,0.327078050354918,0.327078050354918
"Actions are Choices (Savani et al., 2010)",-0.0168769032209881,0.323171523290204,0.323171523290204
"Actions are Choices (Savani et al., 2010)",-0.015853552340264,0.319214977957346,0.319214977957346
"Actions are Choices (Savani et al., 2010)",-0.0148302014595399,0.315170417637442,0.315170417637442
"Actions are Choices (Savani et al., 2010)",-0.0138068505788158,0.3110747044539,0.3110747044539
"Actions are Choices (Savani et al., 2010)",-0.0127834996980918,0.30693370651062,0.30693370651062
"Actions are Choices (Savani et al., 2010)",-0.0117601488173677,0.302716701710162,0.302716701710162
"Actions are Choices (Savani et al., 2010)",-0.0107367979366436,0.2984529617049,0.2984529617049
"Actions are Choices (Savani et al., 2010)",-0.00971344705591953,0.294150232153907,0.294150232153907
"Actions are Choices (Savani et al., 2010)",-0.00869009617519545,0.289785360445655,0.289785360445655
"Actions are Choices (Savani et al., 2010)",-0.00766674529447137,0.285380515247459,0.285380515247459
"Actions are Choices (Savani et al., 2010)",-0.00664339441374734,0.280944379983191,0.280944379983191
"Actions are Choices (Savani et al., 2010)",-0.00562004353302326,0.276461287102595,0.276461287102595
"Actions are Choices (Savani et al., 2010)",-0.00459669265229917,0.271947279689901,0.271947279689901
"Actions are Choices (Savani et al., 2010)",-0.00357334177157509,0.267410841913094,0.267410841913094
"Actions are Choices (Savani et al., 2010)",-0.00254999089085101,0.262843337381486,0.262843337381486
"Actions are Choices (Savani et al., 2010)",-0.00152664001012692,0.258256090623977,0.258256090623977
"Actions are Choices (Savani et al., 2010)",-0.000503289129402895,0.253656119346404,0.253656119346404
"Actions are Choices (Savani et al., 2010)",0.000520061751321188,0.2490410339657,0.2490410339657
"Actions are Choices (Savani et al., 2010)",0.00154341263204527,0.244419178019925,0.244419178019925
"Actions are Choices (Savani et al., 2010)",0.00256676351276935,0.239794786905526,0.239794786905526
"Actions are Choices (Savani et al., 2010)",0.00359011439349344,0.235170666319708,0.235170666319708
"Actions are Choices (Savani et al., 2010)",0.00461346527421747,0.230554119462126,0.230554119462126
"Actions are Choices (Savani et al., 2010)",0.00563681615494155,0.22594532355509,0.22594532355509
"Actions are Choices (Savani et al., 2010)",0.00666016703566563,0.221351041481175,0.221351041481175
"Actions are Choices (Savani et al., 2010)",0.00768351791638971,0.216779536817682,0.216779536817682
"Actions are Choices (Savani et al., 2010)",0.0087068687971138,0.212225780427451,0.212225780427451
"Actions are Choices (Savani et al., 2010)",0.00973021967783788,0.207699157621439,0.207699157621439
"Actions are Choices (Savani et al., 2010)",0.0107535705585619,0.203210808207274,0.203210808207274
"Actions are Choices (Savani et al., 2010)",0.011776921439286,0.198749555215577,0.198749555215577
"Actions are Choices (Savani et al., 2010)",0.0128002723200101,0.194326065900985,0.194326065900985
"Actions are Choices (Savani et al., 2010)",0.0138236232007342,0.189956053557565,0.189956053557565
"Actions are Choices (Savani et al., 2010)",0.0148469740814582,0.185621522309756,0.185621522309756
"Actions are Choices (Savani et al., 2010)",0.0158703249621823,0.181333159442987,0.181333159442987
"Actions are Choices (Savani et al., 2010)",0.0168936758429064,0.17711261907866,0.17711261907866
"Actions are Choices (Savani et al., 2010)",0.0179170267236304,0.172934729098202,0.172934729098202
"Actions are Choices (Savani et al., 2010)",0.0189403776043545,0.168809084778972,0.168809084778972
"Actions are Choices (Savani et al., 2010)",0.0199637284850786,0.164764237944215,0.164764237944215
"Actions are Choices (Savani et al., 2010)",0.0209870793658027,0.160767816709985,0.160767816709985
"Actions are Choices (Savani et al., 2010)",0.0220104302465268,0.156827415912789,0.156827415912789
"Actions are Choices (Savani et al., 2010)",0.0230337811272508,0.152978986591546,0.152978986591546
"Actions are Choices (Savani et al., 2010)",0.0240571320079749,0.149183263531241,0.149183263531241
"Actions are Choices (Savani et al., 2010)",0.025080482888699,0.145445169925067,0.145445169925067
"Actions are Choices (Savani et al., 2010)",0.026103833769423,0.141808094202613,0.141808094202613
"Actions are Choices (Savani et al., 2010)",0.0271271846501471,0.138226487879698,0.138226487879698
"Actions are Choices (Savani et al., 2010)",0.0281505355308712,0.134702181551832,0.134702181551832
"Actions are Choices (Savani et al., 2010)",0.0291738864115952,0.13128560267823,0.13128560267823
"Actions are Choices (Savani et al., 2010)",0.0301972372923193,0.127925787679133,0.127925787679133
"Actions are Choices (Savani et al., 2010)",0.0312205881730434,0.124622753134262,0.124622753134262
"Actions are Choices (Savani et al., 2010)",0.0322439390537675,0.121428820619008,0.121428820619008
"Actions are Choices (Savani et al., 2010)",0.0332672899344916,0.118293044305181,0.118293044305181
"Actions are Choices (Savani et al., 2010)",0.0342906408152156,0.115213934630491,0.115213934630491
"Actions are Choices (Savani et al., 2010)",0.0353139916959397,0.112239471135599,0.112239471135599
"Actions are Choices (Savani et al., 2010)",0.0363373425766638,0.109325078160058,0.109325078160058
"Actions are Choices (Savani et al., 2010)",0.0373606934573879,0.106466050715383,0.106466050715383
"Actions are Choices (Savani et al., 2010)",0.0383840443381119,0.103705401969754,0.103705401969754
"Actions are Choices (Savani et al., 2010)",0.039407395218836,0.101005516706917,0.101005516706917
"Actions are Choices (Savani et al., 2010)",0.04043074609956,0.0983587061711237,0.0983587061711237
"Actions are Choices (Savani et al., 2010)",0.0414540969802841,0.0958027082032075,0.0958027082032075
"Actions are Choices (Savani et al., 2010)",0.0424774478610082,0.0933070219593501,0.0933070219593501
"Actions are Choices (Savani et al., 2010)",0.0435007987417323,0.0908613475635044,0.0908613475635044
"Actions are Choices (Savani et al., 2010)",0.0445241496224564,0.0884981122321308,0.0884981122321308
"Actions are Choices (Savani et al., 2010)",0.0455475005031805,0.0861937228466615,0.0861937228466615
"Actions are Choices (Savani et al., 2010)",0.0465708513839045,0.0839357343440536,0.0839357343440536
"Actions are Choices (Savani et al., 2010)",0.0475942022646286,0.0817514511123234,0.0817514511123234
"Actions are Choices (Savani et al., 2010)",0.0486175531453527,0.0796237065981216,0.0796237065981216
"Actions are Choices (Savani et al., 2010)",0.0496409040260767,0.0775384221440698,0.0775384221440698
"Actions are Choices (Savani et al., 2010)",0.0506642549068008,0.0755181355585684,0.0755181355585684
"Actions are Choices (Savani et al., 2010)",0.0516876057875249,0.0735514398798146,0.0735514398798146
"Actions are Choices (Savani et al., 2010)",0.0527109566682489,0.0716231359607969,0.0716231359607969
"Actions are Choices (Savani et al., 2010)",0.053734307548973,0.0697514652087756,0.0697514652087756
"Actions are Choices (Savani et al., 2010)",0.0547576584296971,0.0679300122437437,0.0679300122437437
"Actions are Choices (Savani et al., 2010)",0.0557810093104212,0.0661429340144578,0.0661429340144578
"Actions are Choices (Savani et al., 2010)",0.0568043601911453,0.0644047086497701,0.0644047086497701
"Actions are Choices (Savani et al., 2010)",0.0578277110718694,0.0627131189931302,0.0627131189931302
"Actions are Choices (Savani et al., 2010)",0.0588510619525934,0.0610520880446633,0.0610520880446633
"Actions are Choices (Savani et al., 2010)",0.0598744128333175,0.0594328818361042,0.0594328818361042
"Actions are Choices (Savani et al., 2010)",0.0608977637140415,0.057856725662708,0.057856725662708
"Actions are Choices (Savani et al., 2010)",0.0619211145947656,0.0563076307053163,0.0563076307053163
"Actions are Choices (Savani et al., 2010)",0.0629444654754897,0.0547941830559229,0.0547941830559229
"Actions are Choices (Savani et al., 2010)",0.0639678163562137,0.0533203802769266,0.0533203802769266
"Actions are Choices (Savani et al., 2010)",0.0649911672369378,0.0518705440102355,0.0518705440102355
"Actions are Choices (Savani et al., 2010)",0.0660145181176619,0.0504510651719506,0.0504510651719506
"Actions are Choices (Savani et al., 2010)",0.067037868998386,0.04906816122744,0.04906816122744
"Actions are Choices (Savani et al., 2010)",0.0680612198791101,0.047706583500163,0.047706583500163
"Actions are Choices (Savani et al., 2010)",0.0690845707598342,0.0463709456624191,0.0463709456624191
"Actions are Choices (Savani et al., 2010)",0.0701079216405582,0.0450692673348518,0.0450692673348518
"Actions are Choices (Savani et al., 2010)",0.0711312725212823,0.0437867504262381,0.0437867504262381
"Actions are Choices (Savani et al., 2010)",0.0721546234020063,0.042526571605989,0.042526571605989
"Actions are Choices (Savani et al., 2010)",0.0731779742827304,0.0412982721495953,0.0412982721495953
"Actions are Choices (Savani et al., 2010)",0.0742013251634545,0.0400874386058405,0.0400874386058405
"Actions are Choices (Savani et al., 2010)",0.0752246760441786,0.0388960701091437,0.0388960701091437
"Actions are Choices (Savani et al., 2010)",0.0762480269249026,0.037735076794,0.037735076794
"Actions are Choices (Savani et al., 2010)",0.0772713778056267,0.0365902937612651,0.0365902937612651
"Actions are Choices (Savani et al., 2010)",0.0782947286863508,0.0354627248675821,0.0354627248675821
"Actions are Choices (Savani et al., 2010)",0.0793180795670749,0.0343646047943345,0.0343646047943345
"Actions are Choices (Savani et al., 2010)",0.080341430447799,0.033281831271751,0.033281831271751
"Actions are Choices (Savani et al., 2010)",0.081364781328523,0.0322145267736176,0.0322145267736176
"Actions are Choices (Savani et al., 2010)",0.0823881322092471,0.0311762885965495,0.0311762885965495
"Actions are Choices (Savani et al., 2010)",0.0834114830899712,0.0301528635576375,0.0301528635576375
"Actions are Choices (Savani et al., 2010)",0.0844348339706952,0.0291442420198409,0.0291442420198409
"Actions are Choices (Savani et al., 2010)",0.0854581848514193,0.0281634009978039,0.0281634009978039
"Actions are Choices (Savani et al., 2010)",0.0864815357321434,0.0271977909591015,0.0271977909591015
"Actions are Choices (Savani et al., 2010)",0.0875048866128675,0.0262467193570686,0.0262467193570686
"Actions are Choices (Savani et al., 2010)",0.0885282374935915,0.0253222857277031,0.0253222857277031
"Actions are Choices (Savani et al., 2010)",0.0895515883743156,0.024413810133464,0.024413810133464
"Actions are Choices (Savani et al., 2010)",0.0905749392550397,0.0235197903843749,0.0235197903843749
"Actions are Choices (Savani et al., 2010)",0.0915982901357638,0.0226515400336927,0.0226515400336927
"Actions are Choices (Savani et al., 2010)",0.0926216410164878,0.0218000918310031,0.0218000918310031
"Actions are Choices (Savani et al., 2010)",0.0936449918972119,0.0209631265917409,0.0209631265917409
"Actions are Choices (Savani et al., 2010)",0.0946683427779359,0.020151198535479,0.020151198535479
"Actions are Choices (Savani et al., 2010)",0.09569169365866,0.0193569756052541,0.0193569756052541
"Actions are Choices (Savani et al., 2010)",0.0967150445393841,0.0185773047271663,0.0185773047271663
"Actions are Choices (Savani et al., 2010)",0.0977383954201082,0.0178219620384999,0.0178219620384999
"Actions are Choices (Savani et al., 2010)",0.0987617463008323,0.01708522282132,0.01708522282132
